Country,Horizon,Return,Asset Class
Cook Islands,2017,0.6448148746,FX
Chile,2017,0.2453289847,FX
Cameroon,2017,-0.4309929661,FX
China,2017,3.355646207,FX
Colombia,2017,1.845582031,FX
Costa Rica,2017,0.3023605642,FX
Cuba,2017,1.798960644,FX
Cape Verde,2017,-2.008459831,FX
Curaçao,2017,0.03403851153,FX
Christmas Island,2017,-2.806867372,FX
Cyprus,2017,0.1721012318,FX
Czech Republic,2017,-1.186603335,FX
Germany,2017,-2.81042115,FX
Djibouti,2017,1.545792906,FX
Denmark,2017,-1.123119224,FX
Dominica,2017,-2.053909357,FX
Dominican Republic,2017,-5.965007629,FX
Algeria,2017,-0.7795323416,FX
Ecuador,2017,-3.174947142,FX
Estonia,2017,-0.2792330017,FX
Egypt,2017,4.964346606,FX
Western Sahara,2017,-2.300898237,FX
Eritrea,2017,0.1838161616,FX
Spain,2017,-0.8580512875,FX
Ethiopia,2017,3.076097711,FX
Finland,2017,-1.902252689,FX
Fiji,2017,-0.7522513686,FX
Falkland Islands,2017,-2.976802203,FX
"Micronesia, Federated States of",2017,1.894595968,FX
Faroe Islands,2017,-0.8938571023,FX
France,2017,-2.810284969,FX
Gabon,2017,-6.926462432,FX
United Kingdom,2017,0.01149432448,FX
Grenada,2017,0.1796206672,FX
Georgia,2017,0.6309989469,FX
French Guiana,2017,-0.5357509131,FX
Guernsey,2017,1.91369552,FX
Ghana,2017,2.303133895,FX
Gibraltar,2017,-2.108480588,FX
Greenland,2017,-0.1833823172,FX
Gambia,2017,3.71390204,FX
Guinea,2017,3.937338899,FX
Guadeloupe,2017,-0.9822282289,FX
Equatorial Guinea,2017,-3.985614032,FX
Greece,2017,-0.7871322207,FX
South Georgia and the South Sandwich Islands,2017,2.296853741,FX
Guatemala,2017,-3.541279833,FX
Guam,2017,0.4669844918,FX
Guinea-Bissau,2017,4.952055097,FX
Guyana,2017,-2.403236544,FX
Hong Kong,2017,-4.303416801,FX
Heard and McDonald Islands,2017,-3.156434596,FX
Honduras,2017,-0.4832471837,FX
Croatia,2017,1.600600253,FX
Haiti,2017,-1.11534957,FX
Hungary,2017,-0.06325183311,FX
Indonesia,2017,-2.301504972,FX
Ireland,2017,3.854208796,FX
Israel,2017,0.8194400292,FX
Isle of Man,2017,0.8901035864,FX
India,2017,2.190461057,FX
British Indian Ocean Territory,2017,-6.117141634,FX
Iraq,2017,3.545814671,FX
Iran,2017,-2.924799705,FX
Iceland,2017,0.06557819328,FX
Italy,2017,-6.035891094,FX
Jersey,2017,-3.651685726,FX
Jamaica,2017,-3.418299365,FX
Jordan,2017,5.641033874,FX
Japan,2017,-4.602262615,FX
Kenya,2017,-1.275223775,FX
Kyrgyzstan,2017,-0.4929115182,FX
Cambodia,2017,4.737762959,FX
Kiribati,2017,1.264330004,FX
Comoros,2017,-0.5566156681,FX
Saint Kitts and Nevis,2017,1.171691343,FX
North Korea,2017,-1.180977301,FX
South Korea,2017,-5.098354898,FX
Kuwait,2017,-1.843754298,FX
Cayman Islands,2017,0.05789040329,FX
Kazakhstan,2017,-4.155994071,FX
Lao People's Democratic Republic,2017,-1.605929632,FX
Lebanon,2017,2.565283525,FX
Saint Lucia,2017,-3.151395925,FX
Liechtenstein,2017,2.414241235,FX
Sri Lanka,2017,-0.7222659385,FX
Liberia,2017,-1.572523752,FX
Lesotho,2017,2.508123961,FX
Lithuania,2017,4.139795922,FX
Luxembourg,2017,1.340881044,FX
Latvia,2017,0.4811631125,FX
Libya,2017,-5.949086691,FX
Morocco,2017,4.669237064,FX
Monaco,2017,1.819293483,FX
Moldova,2017,-0.01435763418,FX
Montenegro,2017,2.788623757,FX
Saint-Martin (France),2017,3.356016278,FX
Madagascar,2017,-2.9950276,FX
Marshall Islands,2017,0.8179686018,FX
Macedonia,2017,1.335601791,FX
Mali,2017,-0.8244124567,FX
Myanmar,2017,2.290486543,FX
Mongolia,2017,0.5244764587,FX
Macau,2017,5.457347667,FX
Northern Mariana Islands,2017,-2.645105021,FX
Martinique,2017,1.229832846,FX
Mauritania,2017,5.487407227,FX
Montserrat,2017,-0.1218633949,FX
Malta,2017,4.04561076,FX
Mauritius,2017,-0.7176144818,FX
Maldives,2017,0.9829087954,FX
Malawi,2017,-2.669872672,FX
Mexico,2017,-1.37161435,FX
Malaysia,2017,0.1066990359,FX
Mozambique,2017,2.657337859,FX
Namibia,2017,-3.975180867,FX
New Caledonia,2017,4.366049735,FX
Niger,2017,-1.093609562,FX
Norfolk Island,2017,0.8706976776,FX
Nigeria,2017,-5.642050954,FX
Nicaragua,2017,-3.265662854,FX
The Netherlands,2017,-5.61110455,FX
Norway,2017,0.7942744248,FX
Nepal,2017,2.304684225,FX
Nauru,2017,2.19325736,FX
Niue,2017,-2.073259437,FX
New Zealand,2017,1.157404469,FX
Oman,2017,-0.1245480342,FX
Panama,2017,-3.761051017,FX
Peru,2017,0.1927233021,FX
French Polynesia,2017,-1.570166714,FX
Papua New Guinea,2017,-1.997716805,FX
Philippines,2017,-0.853835005,FX
Pakistan,2017,-2.539509093,FX
Poland,2017,3.819605795,FX
St. Pierre and Miquelon,2017,0.3310210765,FX
Pitcairn,2017,2.738810264,FX
Puerto Rico,2017,-5.391275893,FX
"Palestine, State of",2017,2.563450531,FX
Portugal,2017,-1.84572884,FX
Palau,2017,0.5807116667,FX
Paraguay,2017,6.468243825,FX
Qatar,2017,1.655698158,FX
Réunion,2017,0.4578185165,FX
Romania,2017,-0.3409307675,FX
Serbia,2017,-4.056671102,FX
Russian Federation,2017,-4.275281852,FX
Rwanda,2017,2.344375128,FX
Saudi Arabia,2017,3.485692826,FX
Solomon Islands,2017,0.6537935953,FX
Seychelles,2017,-3.571066387,FX
Sudan,2017,1.493395523,FX
Sweden,2017,-6.00335818,FX
Singapore,2017,-2.898786841,FX
Saint Helena,2017,0.7313690388,FX
Slovenia,2017,0.7549024905,FX
Svalbard and Jan Mayen Islands,2017,1.698058874,FX
Slovakia,2017,0.2776996155,FX
Sierra Leone,2017,6.204088456,FX
San Marino,2017,-4.967939066,FX
Senegal,2017,0.3761289863,FX
Somalia,2017,2.378815922,FX
Suriname,2017,-4.463317672,FX
South Sudan,2017,1.858624837,FX
Sao Tome and Principe,2017,-0.2858385061,FX
El Salvador,2017,0.08540358078,FX
Sint Maarten (Dutch part),2017,-1.351525239,FX
Syria,2017,-0.8876389509,FX
Swaziland,2017,0.271258777,FX
Turks and Caicos Islands,2017,-1.59225588,FX
Chad,2017,0.704918146,FX
French Southern Territories,2017,4.185225293,FX
Togo,2017,-0.4159751487,FX
Thailand,2017,5.033996689,FX
Tajikistan,2017,1.426986191,FX
Tokelau,2017,-1.063903267,FX
Timor-Leste,2017,-1.527845604,FX
Turkmenistan,2017,2.984766269,FX
Tunisia,2017,1.4870871,FX
Tonga,2017,-7.98075068,FX
Turkey,2017,-3.744570226,FX
Trinidad and Tobago,2017,2.060915359,FX
Tuvalu,2017,-0.2155750976,FX
Taiwan,2017,2.427812285,FX
Tanzania,2017,-3.600226723,FX
Ukraine,2017,-4.540358011,FX
Uganda,2017,3.408281461,FX
United States Minor Outlying Islands,2017,-3.078292122,FX
United States,2017,2.91295218,FX
Uruguay,2017,-1.995744139,FX
Uzbekistan,2017,1.938080048,FX
Vatican,2017,-0.99973267,FX
Saint Vincent and the Grenadines,2017,-3.307464108,FX
Venezuela,2017,0.3201564532,FX
Virgin Islands (British),2017,1.440915261,FX
Virgin Islands (U.S.),2017,-4.058049233,FX
Vietnam,2017,-2.673325857,FX
Vanuatu,2017,-4.19043812,FX
Wallis and Futuna Islands,2017,2.600181919,FX
Samoa,2017,2.368245181,FX
Yemen,2017,1.241164384,FX
Mayotte,2017,6.41750032,FX
South Africa,2017,-0.8305519444,FX
Zambia,2017,2.812130396,FX
Zimbabwe,2017,-0.04466217895,FX
