Country,Horizon,Return,Asset Class
Saint Vincent and the Grenadines,2017,-3.307464108,FX
Saint-Martin (France),2017,-22.68256819,Equity
Saint-Martin (France),2017,-10.25579776,Bond
Saint-Martin (France),2017,3.356016278,FX
Samoa,2017,-8.238379412,Equity
Samoa,2017,-9.18105709,Bond
Samoa,2017,2.368245181,FX
San Marino,2017,9.460496988,Equity
San Marino,2017,6.924208271,Bond
San Marino,2017,-4.967939066,FX
Sao Tome and Principe,2017,11.48870767,Equity
Sao Tome and Principe,2017,1.439118111,Bond
Sao Tome and Principe,2017,-0.2858385061,FX
Saudi Arabia,2017,-9.617449297,Equity
Saudi Arabia,2017,5.813530593,Bond
Saudi Arabia,2017,3.485692826,FX
Senegal,2017,8.770985255,Equity
Senegal,2017,-14.88437309,Bond
Senegal,2017,0.3761289863,FX
Serbia,2017,-0.6123310756,Equity
Serbia,2017,-16.21416667,Bond
Serbia,2017,-4.056671102,FX
Seychelles,2017,1.271811878,Equity
Seychelles,2017,-3.340260939,Bond
Seychelles,2017,-3.571066387,FX
Sierra Leone,2017,-1.510214432,Equity
Sierra Leone,2017,-7.898391443,Bond
Sierra Leone,2017,6.204088456,FX
Singapore,2017,-9.640231191,Equity
Singapore,2017,3.665772193,Bond
Singapore,2017,-2.898786841,FX
Sint Maarten (Dutch part),2017,-0.3596657717,Equity
Sint Maarten (Dutch part),2017,-6.931000905,Bond
Sint Maarten (Dutch part),2017,-1.351525239,FX
Slovakia,2017,5.609164554,Equity
Slovakia,2017,1.679220905,Bond
Slovakia,2017,0.2776996155,FX
Slovenia,2017,-0.6078797106,Equity
Slovenia,2017,9.324334164,Bond
Slovenia,2017,0.7549024905,FX
Solomon Islands,2017,-15.89957156,Equity
Solomon Islands,2017,2.998556747,Bond
Solomon Islands,2017,0.6537935953,FX
Somalia,2017,6.360547037,Equity
Somalia,2017,6.478900635,Bond
Somalia,2017,2.378815922,FX
South Africa,2017,30.96429293,Equity
South Africa,2017,-5.866564959,Bond
South Africa,2017,-0.8305519444,FX
South Georgia and the South Sandwich Islands,2017,0.2265824423,Equity
South Georgia and the South Sandwich Islands,2017,1.716885051,Bond
South Georgia and the South Sandwich Islands,2017,2.296853741,FX
South Korea,2017,22.60199543,Equity
South Korea,2017,-2.49726567,Bond
South Korea,2017,-5.098354898,FX
South Sudan,2017,35.3865053,Equity
South Sudan,2017,-1.487619019,Bond
South Sudan,2017,1.858624837,FX
Spain,2017,-0.449435384,Equity
Spain,2017,9.448718878,Bond
Spain,2017,-0.8580512875,FX
Sri Lanka,2017,-2.919292433,Equity
Sri Lanka,2017,-0.1144518829,Bond
Sri Lanka,2017,-0.7222659385,FX
St. Pierre and Miquelon,2017,1.320403875,Equity
St. Pierre and Miquelon,2017,-1.381992582,Bond
St. Pierre and Miquelon,2017,0.3310210765,FX
Sudan,2017,5.76114457,Equity
Sudan,2017,7.403104952,Bond
Sudan,2017,1.493395523,FX
Suriname,2017,-25.30372035,Equity
Suriname,2017,8.863190415,Bond
Suriname,2017,-4.463317672,FX
Svalbard and Jan Mayen Islands,2017,-23.05135704,Equity
Svalbard and Jan Mayen Islands,2017,8.378330297,Bond
Svalbard and Jan Mayen Islands,2017,1.698058874,FX
Swaziland,2017,6.835550113,Equity
Swaziland,2017,-7.696863175,Bond
Swaziland,2017,0.271258777,FX
Sweden,2017,39.78347531,Equity
Sweden,2017,0.5189491947,Bond
Sweden,2017,-6.00335818,FX
Switzerland,2017,-0.9979335588,Equity
Switzerland,2017,-7.390160911,Bond
Switzerland,2017,-0.5426353267,FX
Syria,2017,-2.341238085,Equity
Syria,2017,0.9701740996,Bond
Syria,2017,-0.8876389509,FX
Taiwan,2017,-19.3934639,Equity
Taiwan,2017,-20.05885373,Bond
Taiwan,2017,2.427812285,FX
Tajikistan,2017,14.40156647,Equity
Tajikistan,2017,7.982680943,Bond
Tajikistan,2017,1.426986191,FX
Tanzania,2017,-16.45050487,Equity
Tanzania,2017,-6.805658467,Bond
Tanzania,2017,-3.600226723,FX
Thailand,2017,-6.062899656,Equity
Thailand,2017,-6.964820324,Bond
Thailand,2017,5.033996689,FX
The Netherlands,2017,-14.99146574,Equity
The Netherlands,2017,-4.820467063,Bond
The Netherlands,2017,-5.61110455,FX
Timor-Leste,2017,8.295031489,Equity
Timor-Leste,2017,-4.195447132,Bond
Timor-Leste,2017,-1.527845604,FX
Togo,2017,-25.38274299,Equity
Togo,2017,-8.849736852,Bond
Togo,2017,-0.4159751487,FX
Tokelau,2017,3.487325265,Equity
Tokelau,2017,8.376574402,Bond
Tokelau,2017,-1.063903267,FX
Tonga,2017,-4.150146708,Equity
Tonga,2017,-5.862166477,Bond
Tonga,2017,-7.98075068,FX
Trinidad and Tobago,2017,8.680491776,Equity
Trinidad and Tobago,2017,-8.480309275,Bond
Trinidad and Tobago,2017,2.060915359,FX
Tunisia,2017,-22.29700015,Equity
Tunisia,2017,1.369049656,Bond
Tunisia,2017,1.4870871,FX
Turkey,2017,14.99226708,Equity
Turkey,2017,0.439154143,Bond
Turkey,2017,-3.744570226,FX
Turkmenistan,2017,17.12669772,Equity
Turkmenistan,2017,-12.67261106,Bond
Turkmenistan,2017,2.984766269,FX
Turks and Caicos Islands,2017,-14.02028732,Equity
Turks and Caicos Islands,2017,-2.019256161,Bond
Turks and Caicos Islands,2017,-1.59225588,FX
Tuvalu,2017,2.778701732,Equity
Tuvalu,2017,-3.83048761,Bond
Tuvalu,2017,-0.2155750976,FX
Uganda,2017,-40.42488707,Equity
Uganda,2017,-5.637968095,Bond
Uganda,2017,3.408281461,FX
Ukraine,2017,15.81985565,Equity
Ukraine,2017,-0.2148175742,Bond
Ukraine,2017,-4.540358011,FX
United Arab Emirates,2017,2.267307358,Equity
United Arab Emirates,2017,1.556356709,Bond
United Arab Emirates,2017,1.06388096,FX
United Kingdom,2017,-24.01794935,Equity
United Kingdom,2017,6.032997778,Bond
United Kingdom,2017,0.01149432448,FX
United States,2017,0.4112256038,Bond
United States,2017,2.91295218,FX
United States,2017,-2.868502402,Equity
United States Minor Outlying Islands,2017,-7.468395007,Equity
United States Minor Outlying Islands,2017,2.683990729,Bond
United States Minor Outlying Islands,2017,-3.078292122,FX
Uruguay,2017,-10.20334395,Equity
Uruguay,2017,-0.02840859804,Bond
Uruguay,2017,-1.995744139,FX
Uzbekistan,2017,8.985605711,Equity
Uzbekistan,2017,-0.05039321964,Bond
Uzbekistan,2017,1.938080048,FX
Vanuatu,2017,-1.321920245,Equity
Vanuatu,2017,-4.308393425,Bond
Vanuatu,2017,-4.19043812,FX
Vatican,2017,1.157864675,Equity
Vatican,2017,2.387123773,Bond
Vatican,2017,-0.99973267,FX
Venezuela,2017,8.198572555,Equity
Venezuela,2017,-15.36901888,Bond
Venezuela,2017,0.3201564532,FX
Vietnam,2017,21.88837687,Equity
Vietnam,2017,-1.296781789,Bond
Vietnam,2017,-2.673325857,FX
Virgin Islands (British),2017,-20.14524676,Equity
Virgin Islands (British),2017,11.5174774,Bond
Virgin Islands (British),2017,1.440915261,FX
Virgin Islands (U.S.),2017,0.835018853,Equity
Virgin Islands (U.S.),2017,-1.096792131,Bond
Virgin Islands (U.S.),2017,-4.058049233,FX
Wallis and Futuna Islands,2017,-7.887143829,Equity
Wallis and Futuna Islands,2017,3.977298823,Bond
Wallis and Futuna Islands,2017,2.600181919,FX
Western Sahara,2017,-3.484652555,Equity
Western Sahara,2017,-14.76724488,Bond
Western Sahara,2017,-2.300898237,FX
Yemen,2017,-7.864123412,Equity
Yemen,2017,5.791582019,Bond
Yemen,2017,1.241164384,FX
Zambia,2017,-9.279884377,Equity
Zambia,2017,-4.830909387,Bond
Zambia,2017,2.812130396,FX
Zimbabwe,2017,6.218105255,Equity
Zimbabwe,2017,10.02099245,Bond
Zimbabwe,2017,-0.04466217895,FX
